id,school_code,name,prefecture,city,type,source
hs-mext-D123310000132,D123310000132,至学館高等学校,愛知県,名古屋市東区,private,mext
hs-mext-D123310000141,D123310000141,名古屋工業高等学校,愛知県,名古屋市昭和区,private,mext
hs-mext-D123310000150,D123310000150,桜花学園高等学校,愛知県,名古屋市昭和区,private,mext
hs-mext-D123310000169,D123310000169,南山高等学校,愛知県,名古屋市昭和区,private,mext
hs-mext-D123310000178,D123310000178,中京大学附属中京高等学校,愛知県,名古屋市昭和区,private,mext
hs-mext-D123310000187,D123310000187,名古屋国際高等学校,愛知県,名古屋市昭和区,private,mext
hs-mext-D123310000196,D123310000196,愛知みずほ大学瑞穂高等学校,愛知県,名古屋市瑞穂区,private,mext
hs-mext-D123310000203,D123310000203,名古屋葵大学高等学校,愛知県,名古屋市瑞穂区,private,mext
hs-mext-D123310000212,D123310000212,名古屋大谷高等学校,愛知県,名古屋市瑞穂区,private,mext
hs-mext-D123310000221,D123310000221,享栄高等学校,愛知県,名古屋市瑞穂区,private,mext
hs-mext-D123310000230,D123310000230,名古屋経済大学高蔵高等学校,愛知県,名古屋市瑞穂区,private,mext
hs-mext-D123310000249,D123310000249,大同大学大同高等学校,愛知県,名古屋市南区,private,mext
hs-mext-D123310000258,D123310000258,菊華高等学校,愛知県,名古屋市守山区,private,mext
hs-mext-D123310000267,D123310000267,東邦高等学校,愛知県,名古屋市名東区,private,mext
hs-mext-D123310000276,D123310000276,日本福祉大学付属高等学校,愛知県,知多郡美浜町,private,mext
hs-mext-D123310000285,D123310000285,東海学園高等学校,愛知県,名古屋市天白区,private,mext
hs-mext-D123310000294,D123310000294,修文学院高等学校,愛知県,一宮市日光町,private,mext
hs-mext-D123310000301,D123310000301,聖霊高等学校,愛知県,瀬戸市せいれい町,private,mext
hs-mext-D123310000310,D123310000310,聖カピタニオ女子高等学校,愛知県,瀬戸市西長根町,private,mext
hs-mext-D123310000329,D123310000329,中部大学春日丘高等学校,愛知県,春日井市松本町,private,mext
hs-mext-D123310000338,D123310000338,清林館高等学校,愛知県,愛西市持中町,private,mext
hs-mext-D123310000347,D123310000347,滝高等学校,愛知県,江南市東野町,private,mext
hs-mext-D123310000356,D123310000356,愛知啓成高等学校,愛知県,稲沢市西町,private,mext
hs-mext-D123310000365,D123310000365,星城高等学校,愛知県,豊明市栄町,private,mext
hs-mext-D123310000374,D123310000374,誠信高等学校,愛知県,丹羽郡扶桑町,private,mext
hs-mext-D123310000383,D123310000383,愛知黎明高等学校,愛知県,弥富市,private,mext
hs-mext-D123310000392,D123310000392,誉高等学校,愛知県,小牧市,private,mext
hs-mext-D123310000409,D123310000409,栄徳高等学校,愛知県,長久手市,private,mext
hs-mext-D123310000418,D123310000418,大成高等学校,愛知県,一宮市千秋町,private,mext
hs-mext-D123310000427,D123310000427,人間環境大学附属岡崎高等学校,愛知県,岡崎市稲熊町,private,mext
hs-mext-D123310000436,D123310000436,光ヶ丘女子高等学校,愛知県,岡崎市大西町,private,mext
hs-mext-D123310000445,D123310000445,岡崎城西高等学校,愛知県,岡崎市中園町,private,mext
hs-mext-D123310000454,D123310000454,安城学園高等学校,愛知県,安城市小堤町,private,mext
hs-mext-D123310000463,D123310000463,杜若高等学校,愛知県,豊田市平戸橋町,private,mext
hs-mext-D123310000472,D123310000472,愛知産業大学三河高等学校,愛知県,岡崎市岡町,private,mext
hs-mext-D123310000481,D123310000481,豊田大谷高等学校,愛知県,豊田市保見町,private,mext
hs-mext-D123310000506,D123310000506,黄柳野高等学校,愛知県,新城市,private,mext
hs-mext-D123310000515,D123310000515,ルネサンス豊田高等学校,愛知県,豊田市藤沢町,private,mext
hs-mext-D123310000524,D123310000524,桜丘高等学校,愛知県,豊橋市,private,mext
hs-mext-D123310000533,D123310000533,藤ノ花女子高等学校,愛知県,豊橋市老松町,private,mext
hs-mext-D123310000542,D123310000542,豊橋中央高等学校,愛知県,豊橋市鍵田町,private,mext
hs-mext-D123310000551,D123310000551,豊川高等学校,愛知県,豊川市,private,mext
hs-mext-D123310000561,D123310000561,国際高等学校,愛知県,日進市米野木町,private,mext
hs-mext-D123310000570,D123310000570,ルネサンス豊田高等学校豊田駅前キャンパス,愛知県,豊田市小坂本町,private,mext
hs-mext-D223310000006,D223310000006,海陽中等教育学校,愛知県,蒲郡,private,mext
hs-mext-D124210050016,D124210050016,三重県立桑名高等学校,三重県,桑名市,public,mext
hs-mext-D124210050025,D124210050025,三重県立桑名西高等学校,三重県,桑名市,public,mext
hs-mext-D124210050034,D124210050034,三重県立桑名北高等学校,三重県,桑名市,public,mext
hs-mext-D124210050043,D124210050043,三重県立桑名工業高等学校,三重県,桑名市,public,mext
hs-mext-D124210050052,D124210050052,三重県立いなべ総合学園高等学校,三重県,いなべ市員弁町,public,mext
hs-mext-D124210050061,D124210050061,三重県立川越高等学校,三重県,三重郡川越町,public,mext
hs-mext-D124210050070,D124210050070,三重県立四日市高等学校,三重県,四日市,public,mext
hs-mext-D124210050089,D124210050089,三重県立四日市南高等学校,三重県,四日市,public,mext
hs-mext-D124210050098,D124210050098,三重県立四日市西高等学校,三重県,四日市,public,mext
hs-mext-D124210050105,D124210050105,三重県立朝明高等学校,三重県,四日市,public,mext
hs-mext-D124210050114,D124210050114,三重県立四日市四郷高等学校,三重県,四日市,public,mext
hs-mext-D124210050123,D124210050123,三重県立四日市農芸高等学校,三重県,四日市,public,mext
hs-mext-D124210050132,D124210050132,三重県立四日市工業高等学校,三重県,四日市,public,mext
hs-mext-D124210050141,D124210050141,三重県立四日市中央工業高等学校,三重県,四日市,public,mext
hs-mext-D124210050150,D124210050150,三重県立四日市商業高等学校,三重県,四日市,public,mext
hs-mext-D124210050169,D124210050169,三重県立北星高等学校,三重県,四日市,public,mext
hs-mext-D124210050178,D124210050178,三重県立菰野高等学校,三重県,三重郡菰野町,public,mext
hs-mext-D124210050187,D124210050187,三重県立神戸高等学校,三重県,鈴鹿市,public,mext
hs-mext-D124210050196,D124210050196,三重県立白子高等学校,三重県,鈴鹿市,public,mext
hs-mext-D124210050203,D124210050203,三重県立石薬師高等学校,三重県,鈴鹿市石薬師町,public,mext
hs-mext-D124210050212,D124210050212,三重県立稲生高等学校,三重県,鈴鹿市稲生町,public,mext
hs-mext-D124210050221,D124210050221,三重県立飯野高等学校,三重県,鈴鹿市三日市,public,mext
hs-mext-D124210050230,D124210050230,三重県立亀山高等学校,三重県,亀山市本町,public,mext
hs-mext-D124210050249,D124210050249,三重県立津高等学校,三重県,津市新町,public,mext
hs-mext-D124210050258,D124210050258,三重県立津西高等学校,三重県,津市河辺町,public,mext
hs-mext-D124210050267,D124210050267,三重県立津東高等学校,三重県,津市,public,mext
hs-mext-D124210050276,D124210050276,三重県立津工業高等学校,三重県,津市,public,mext
hs-mext-D124210050285,D124210050285,三重県立津商業高等学校,三重県,津市渋見町,public,mext
hs-mext-D124210050294,D124210050294,三重県立みえ夢学園高等学校,三重県,津市,public,mext
hs-mext-D124210050301,D124210050301,三重県立久居高等学校,三重県,津市戸木町,public,mext
hs-mext-D124210050310,D124210050310,三重県立久居農林高等学校,三重県,津市久居東鷹跡町,public,mext
hs-mext-D124210050329,D124210050329,三重県立白山高等学校,三重県,津市白山町,public,mext
hs-mext-D124210050338,D124210050338,三重県立松阪高等学校,三重県,松阪市垣鼻町,public,mext
hs-mext-D124210050347,D124210050347,三重県立松阪工業高等学校,三重県,松阪市殿町,public,mext
hs-mext-D124210050356,D124210050356,三重県立松阪商業高等学校,三重県,松阪市豊原町,public,mext
hs-mext-D124210050365,D124210050365,三重県立飯南高等学校,三重県,松阪市飯南町,public,mext
hs-mext-D124210050374,D124210050374,三重県立相可高等学校,三重県,多気郡多気町,public,mext
hs-mext-D124210050383,D124210050383,三重県立昴学園高等学校,三重県,多気郡大台町,public,mext
hs-mext-D124210050392,D124210050392,三重県立宇治山田高等学校,三重県,伊勢市,public,mext
hs-mext-D124210050409,D124210050409,三重県立伊勢高等学校,三重県,伊勢市神田久志本町,public,mext
hs-mext-D124210050418,D124210050418,三重県立伊勢工業高等学校,三重県,伊勢市,public,mext
hs-mext-D124210050427,D124210050427,三重県立宇治山田商業高等学校,三重県,伊勢市黒瀬町,public,mext
hs-mext-D124210050436,D124210050436,三重県立伊勢まなび高等学校,三重県,伊勢市神田久志本町,public,mext
hs-mext-D124210050445,D124210050445,三重県立明野高等学校,三重県,伊勢市小俣町,public,mext
hs-mext-D124210050454,D124210050454,三重県立南伊勢高等学校　南勢校舎,三重県,度会郡南伊勢町,public,mext
hs-mext-D124210050463,D124210050463,三重県立南伊勢高等学校　度会校舎,三重県,度会郡度会町,public,mext
hs-mext-D124210050472,D124210050472,三重県立鳥羽高等学校,三重県,鳥羽市安楽島町,public,mext
hs-mext-D124210050481,D124210050481,三重県立志摩高等学校,三重県,志摩市磯部町,public,mext
hs-mext-D124210050490,D124210050490,三重県立水産高等学校,三重県,志摩市志摩町,public,mext
hs-mext-D124210050506,D124210050506,三重県立上野高等学校,三重県,伊賀市,public,mext
hs-mext-D124210050515,D124210050515,三重県立伊賀白鳳高等学校,三重県,伊賀市緑ヶ丘西町,public,mext
hs-mext-D124210050524,D124210050524,三重県立あけぼの学園高等学校,三重県,伊賀市,public,mext
hs-mext-D124210050533,D124210050533,三重県立名張青峰高等学校,三重県,名張市,public,mext
hs-mext-D124210050542,D124210050542,三重県立名張高等学校,三重県,名張市東町,public,mext
hs-mext-D124210050551,D124210050551,三重県立尾鷲高等学校,三重県,尾鷲市古戸野町,public,mext
hs-mext-D124210050560,D124210050560,三重県立木本高等学校,三重県,熊野市木本町,public,mext
hs-mext-D124210050579,D124210050579,三重県立紀南高等学校,三重県,南牟婁郡御浜町,public,mext
hs-mext-D124210050580,D124210050580,三重県立熊野青藍高等学校木本校舎,三重県,熊野市木本町,public,mext
hs-mext-D124210050599,D124210050599,三重県立熊野青藍高等学校紀南校舎,三重県,南牟婁郡御浜町,public,mext
hs-mext-D124310055019,D124310055019,津田学園高等学校,三重県,桑名市,private,mext
hs-mext-D124310055028,D124310055028,暁高等学校,三重県,四日市,private,mext
hs-mext-D124310055037,D124310055037,海星高等学校,三重県,四日市,private,mext
hs-mext-D124310055046,D124310055046,四日市メリノール学院高等学校,三重県,四日市,private,mext
hs-mext-D124310055055,D124310055055,鈴鹿高等学校,三重県,鈴鹿市庄野町,private,mext
hs-mext-D124310055064,D124310055064,高田高等学校,三重県,津市一身田町,private,mext
hs-mext-D124310055073,D124310055073,セントヨゼフ女子学園高等学校,三重県,津市,private,mext
hs-mext-D124310055082,D124310055082,青山高等学校,三重県,津市白山町,private,mext
hs-mext-D124310055091,D124310055091,三重高等学校,三重県,松阪市久保町,private,mext
hs-mext-D124310055108,D124310055108,皇學館高等学校,三重県,伊勢市楠部町,private,mext
hs-mext-D124310055117,D124310055117,伊勢学園高等学校,三重県,伊勢市黒瀬町,private,mext
hs-mext-D124310055126,D124310055126,愛農学園農業高等学校,三重県,伊賀市,private,mext
hs-mext-D124310055135,D124310055135,桜丘高等学校,三重県,伊賀市,private,mext
hs-mext-D124310059015,D124310059015,大橋学園高等学校,三重県,四日市,private,mext
hs-mext-D124310059024,D124310059024,徳風高等学校,三重県,亀山市和賀町,private,mext
hs-mext-D124310059033,D124310059033,一志学園高等学校,三重県,津市一志町,private,mext
hs-mext-D124310059042,D124310059042,英心高等学校,三重県,伊勢市,private,mext
hs-mext-D124310059051,D124310059051,代々木高等学校,三重県,志摩市磯部町,private,mext
hs-mext-D124310059060,D124310059060,神村学園高等部伊賀分校,三重県,伊賀市,private,mext
hs-mext-D124310059079,D124310059079,英心高等学校桔梗が丘校,三重県,名張市桔梗が丘１番町,private,mext
hs-mext-D224310065016,D224310065016,鈴鹿中等教育学校,三重県,鈴鹿市庄野町,private,mext
hs-mext-D125220100014,D125220100014,滋賀県立膳所高等学校,滋賀県,大津市,public,mext
hs-mext-D125220100023,D125220100023,滋賀県立堅田高等学校,滋賀県,大津市,public,mext
hs-mext-D125220100032,D125220100032,滋賀県立東大津高等学校,滋賀県,大津市瀬田南大萱町,public,mext
hs-mext-D125220100041,D125220100041,滋賀県立北大津高等学校,滋賀県,大津市,public,mext
hs-mext-D125220100050,D125220100050,滋賀県立大津高等学校,滋賀県,大津市,public,mext
hs-mext-D125220100069,D125220100069,滋賀県立石山高等学校,滋賀県,大津市,public,mext
hs-mext-D125220100078,D125220100078,滋賀県立瀬田工業高等学校,滋賀県,大津市,public,mext
hs-mext-D125220100087,D125220100087,滋賀県立大津商業高等学校,滋賀県,大津市御陵町,public,mext
hs-mext-D125220100096,D125220100096,滋賀県立大津清陵高等学校,滋賀県,大津市,public,mext
hs-mext-D125220100103,D125220100103,滋賀県立大津清陵高等学校馬場分校,滋賀県,大津市,public,mext
hs-mext-D125220200013,D125220200013,滋賀県立彦根東高等学校,滋賀県,彦根市金亀町,public,mext
hs-mext-D125220200022,D125220200022,滋賀県立河瀬高等学校,滋賀県,彦根市川瀬馬場町,public,mext
hs-mext-D125220200031,D125220200031,滋賀県立彦根工業高等学校,滋賀県,彦根市南川瀬町,public,mext
hs-mext-D125220200040,D125220200040,滋賀県立彦根翔西館高等学校,滋賀県,彦根市芹川町,public,mext
hs-mext-D125220300012,D125220300012,滋賀県立長浜北高等学校,滋賀県,長浜市平方町,public,mext
hs-mext-D125220300021,D125220300021,滋賀県立虎姫高等学校,滋賀県,長浜市宮部町,public,mext
hs-mext-D125220300030,D125220300030,滋賀県立伊香高等学校,滋賀県,長浜市木之本町,public,mext
hs-mext-D125220300049,D125220300049,滋賀県立長浜農業高等学校,滋賀県,長浜市名越町,public,mext
hs-mext-D125220300058,D125220300058,滋賀県立長浜北星高等学校,滋賀県,長浜市地福寺町,public,mext
hs-mext-D125220400011,D125220400011,滋賀県立八幡高等学校,滋賀県,近江八幡市堀上町,public,mext
hs-mext-D125220400020,D125220400020,滋賀県立八幡工業高等学校,滋賀県,近江八幡市西庄町,public,mext
hs-mext-D125220400039,D125220400039,滋賀県立八幡商業高等学校,滋賀県,近江八幡市宇津呂町,public,mext
hs-mext-D125220600019,D125220600019,滋賀県立草津東高等学校,滋賀県,草津市,public,mext
hs-mext-D125220600028,D125220600028,滋賀県立草津高等学校,滋賀県,草津市木川町,public,mext
hs-mext-D125220600037,D125220600037,滋賀県立玉川高等学校,滋賀県,草津市,public,mext
hs-mext-D125220600046,D125220600046,滋賀県立湖南農業高等学校,滋賀県,草津市草津町,public,mext
hs-mext-D125220700018,D125220700018,滋賀県立守山高等学校,滋賀県,守山市,public,mext
hs-mext-D125220700027,D125220700027,滋賀県立守山北高等学校,滋賀県,守山市笠原町,public,mext
hs-mext-D125220800017,D125220800017,滋賀県立栗東高等学校,滋賀県,栗東市,public,mext
hs-mext-D125220800026,D125220800026,滋賀県立国際情報高等学校,滋賀県,栗東市,public,mext
hs-mext-D125220900016,D125220900016,滋賀県立水口高等学校,滋賀県,甲賀市水口町,public,mext
hs-mext-D125220900025,D125220900025,滋賀県立水口東高等学校,滋賀県,甲賀市水口町,public,mext
hs-mext-D125220900034,D125220900034,滋賀県立甲南高等学校,滋賀県,甲賀市甲南町,public,mext
hs-mext-D125220900043,D125220900043,滋賀県立信楽高等学校,滋賀県,甲賀市信楽町,public,mext
hs-mext-D125221000013,D125221000013,滋賀県立野洲高等学校,滋賀県,野洲市,public,mext
hs-mext-D125221100012,D125221100012,滋賀県立石部高等学校,滋賀県,湖南市,public,mext
hs-mext-D125221100021,D125221100021,滋賀県立甲西高等学校,滋賀県,湖南市,public,mext
hs-mext-D125221200011,D125221200011,滋賀県立高島高等学校,滋賀県,高島市今津町,public,mext
hs-mext-D125221200020,D125221200020,滋賀県立安曇川高等学校,滋賀県,高島市安曇川町,public,mext
hs-mext-D125221300010,D125221300010,滋賀県立八日市高等学校,滋賀県,東近江市八日市,public,mext
hs-mext-D125221300029,D125221300029,滋賀県立能登川高等学校,滋賀県,東近江市伊庭町,public,mext
hs-mext-D125221300038,D125221300038,滋賀県立八日市南高等学校,滋賀県,東近江市春日町,public,mext
hs-mext-D125221400019,D125221400019,滋賀県立伊吹高等学校,滋賀県,米原市,public,mext
hs-mext-D125221400028,D125221400028,滋賀県立米原高等学校,滋賀県,米原市,public,mext
hs-mext-D125238300014,D125238300014,滋賀県立日野高等学校,滋賀県,蒲生郡日野町,public,mext
hs-mext-D125242500014,D125242500014,滋賀県立愛知高等学校,滋賀県,愛知郡愛荘町,public,mext
hs-mext-D125320100012,D125320100012,比叡山高等学校,滋賀県,大津市,private,mext
hs-mext-D125320100021,D125320100021,滋賀短期大学附属高等学校,滋賀県,大津市,private,mext
hs-mext-D125320100030,D125320100030,幸福の科学学園関西高等学校,滋賀県,大津市,private,mext
hs-mext-D125320200011,D125320200011,近江高等学校,滋賀県,彦根市松原町,private,mext
hs-mext-D125320200020,D125320200020,彦根総合高等学校,滋賀県,彦根市芹川町,private,mext
hs-mext-D125320400019,D125320400019,近江兄弟社高等学校,滋賀県,近江八幡市,private,mext
hs-mext-D125320600017,D125320600017,光泉カトリック高等学校,滋賀県,草津市野路町,private,mext
hs-mext-D125320600026,D125320600026,綾羽高等学校,滋賀県,草津市,private,mext
hs-mext-D125320700016,D125320700016,立命館守山高等学校,滋賀県,守山市三宅町,private,mext
hs-mext-D125321200028,D125321200028,ＥＣＣ学園高等学校,滋賀県,高島市今津町,private,mext
hs-mext-D125321300018,D125321300018,滋賀学園高等学校,滋賀県,東近江市建部北町,private,mext
hs-mext-D125321300027,D125321300027,司学館高等学校,滋賀県,東近江市八日市,private,mext
hs-mext-D225320900013,D225320900013,ＭＩＨＯ美学院中等教育学校,滋賀県,甲賀市信楽町,private,mext
hs-mext-D126110000017,D126110000017,京都教育大学附属高等学校,京都,府京都市伏見区,national,mext
hs-mext-D126210000015,D126210000015,京都府立山城高等学校,京都,府京都市北区,public,mext
hs-mext-D126210000024,D126210000024,京都市立紫野高等学校,京都,府京都市北区,public,mext
hs-mext-D126210000033,D126210000033,京都府立鴨沂高等学校,京都,府京都市上京区,public,mext
hs-mext-D126210000042,D126210000042,京都府立洛北高等学校,京都,府京都市左京区,public,mext
hs-mext-D126210000051,D126210000051,京都府立朱雀高等学校,京都,府京都市中京区,public,mext
hs-mext-D126210000060,D126210000060,京都市立西京高等学校,京都,府京都市中京区,public,mext
hs-mext-D126210000079,D126210000079,京都市立堀川高等学校,京都,府京都市中京区,public,mext
hs-mext-D126210000088,D126210000088,京都府立洛東高等学校,京都,府京都市山科区,public,mext
hs-mext-D126210000097,D126210000097,京都市立日吉ケ丘高等学校,京都,府京都市東山区,public,mext
hs-mext-D126210000113,D126210000113,京都府立嵯峨野高等学校,京都,府京都市右京区,public,mext
hs-mext-D126210000122,D126210000122,京都府立桂高等学校,京都,府京都市西京区,public,mext
hs-mext-D126210000131,D126210000131,京都府立桃山高等学校,京都,府京都市伏見区,public,mext
hs-mext-D126210000159,D126210000159,京都府立北嵯峨高等学校,京都,府京都市右京区,public,mext
hs-mext-D126210000168,D126210000168,京都府立東稜高等学校,京都,府京都市伏見区,public,mext
hs-mext-D126210000177,D126210000177,京都府立洛水高等学校,京都,府京都市伏見区,public,mext
hs-mext-D126210000186,D126210000186,京都府立洛西高等学校,京都,府京都市西京区,public,mext
hs-mext-D126210000195,D126210000195,京都府立北稜高等学校,京都,府京都市左京区,public,mext
hs-mext-D126210000202,D126210000202,京都市立美術工芸高等学校,京都,府京都市下京区,public,mext
hs-mext-D126210000211,D126210000211,京都府立鳥羽高等学校,京都,府京都市南区,public,mext
hs-mext-D126210000220,D126210000220,京都府立京都すばる高等学校,京都,府京都市伏見区,public,mext
hs-mext-D126210000239,D126210000239,京都市立京都堀川音楽高等学校,京都,府京都市中京区,public,mext
hs-mext-D126210000248,D126210000248,京都府立福知山高等学校,京都,府福知山市,public,mext
hs-mext-D126210000257,D126210000257,京都府立福知山高等学校三和分校,京都,府福知山市三和町,public,mext
hs-mext-D126210000266,D126210000266,京都府立工業高等学校,京都,府福知山市,public,mext
hs-mext-D126210000275,D126210000275,京都府立西舞鶴高等学校,京都,府舞鶴市,public,mext
hs-mext-D126210000284,D126210000284,京都府立東舞鶴高等学校,京都,府舞鶴市,public,mext
hs-mext-D126210000293,D126210000293,京都府立東舞鶴高等学校浮島分校,京都,府舞鶴市,public,mext
hs-mext-D126210000300,D126210000300,京都府立綾部高等学校,京都,府綾部市岡町,public,mext
hs-mext-D126210000337,D126210000337,京都府立海洋高等学校,京都,府宮津市,public,mext
hs-mext-D126210000346,D126210000346,京都府立亀岡高等学校,京都,府亀岡市横町,public,mext
hs-mext-D126210000355,D126210000355,京都府立東宇治高等学校,京都,府宇治市,public,mext
hs-mext-D126210000364,D126210000364,京都府立向陽高等学校,京都,府向日市上植野町,public,mext
hs-mext-D126210000373,D126210000373,京都府立南丹高等学校,京都,府亀岡市馬路町,public,mext
hs-mext-D126210000382,D126210000382,京都府立西城陽高等学校,京都,府城陽市,public,mext
hs-mext-D126210000391,D126210000391,京都府立西乙訓高等学校,京都,府長岡京市,public,mext
hs-mext-D126210000408,D126210000408,京都府立綾部高等学校東分校,京都,府綾部市川糸町,public,mext
hs-mext-D126210000417,D126210000417,京都府立莵道高等学校,京都,府宇治市,public,mext
hs-mext-D126210000426,D126210000426,京都府立乙訓高等学校,京都,府長岡京市,public,mext
hs-mext-D126210000435,D126210000435,京都府立田辺高等学校,京都,府京田辺市,public,mext
hs-mext-D126210000444,D126210000444,京都府立木津高等学校,京都,府木津川市,public,mext
hs-mext-D126210000453,D126210000453,京都府立北桑田高等学校,京都,府京都市右京区,public,mext
hs-mext-D126210000462,D126210000462,京都府立園部高等学校,京都,府南丹市園部町,public,mext
hs-mext-D126210000471,D126210000471,京都府立須知高等学校,京都,府船井郡京丹波町,public,mext
hs-mext-D126210000480,D126210000480,京都府立大江高等学校,京都,府福知山市大江町,public,mext
hs-mext-D126210000505,D126210000505,京都府立峰山高等学校,京都,府京丹後市峰山町,public,mext
hs-mext-D126210000550,D126210000550,京都府立城陽高等学校,京都,府城陽市,public,mext
hs-mext-D126210000569,D126210000569,京都府立北桑田高等学校美山分校,京都,府南丹市美山町,public,mext
hs-mext-D126210000578,D126210000578,京都府立久御山高等学校,京都,府久世郡久御山町,public,mext
hs-mext-D126210000587,D126210000587,京都府立農芸高等学校,京都,府南丹市園部町,public,mext
hs-mext-D126210000596,D126210000596,京都府立南陽高等学校,京都,府木津川市,public,mext
hs-mext-D126210000603,D126210000603,京都府立京都八幡高等学校,京都,府八幡市,public,mext
hs-mext-D126210000612,D126210000612,京都府立京都八幡高等学校南分校,京都,府八幡市,public,mext
hs-mext-D126210000621,D126210000621,京都府立城南菱創高等学校,京都,府宇治市小倉町,public,mext
hs-mext-D126210000630,D126210000630,京都府立清明高等学校,京都,府京都市北区,public,mext
hs-mext-D126210000649,D126210000649,京都市立京都工学院高等学校,京都,府京都市伏見区,public,mext
hs-mext-D126210000658,D126210000658,京都府立宮津天橋高等学校宮津学舎,京都,府宮津市,public,mext
hs-mext-D126210000667,D126210000667,京都府立宮津天橋高等学校加悦谷学舎,京都,府与謝郡与謝野町,public,mext
hs-mext-D126210000676,D126210000676,京都府立丹後緑風高等学校網野学舎,京都,府京丹後市網野町,public,mext
hs-mext-D126210000685,D126210000685,京都府立丹後緑風高等学校久美浜学舎,京都,府京丹後市久美浜町,public,mext
hs-mext-D126210000694,D126210000694,京都府立清新高等学校,京都,府京丹後市弥栄町,public,mext
hs-mext-D126210000701,D126210000701,京都市立京都奏和高等学校,京都,府京都市伏見区,public,mext
hs-mext-D126210000710,D126210000710,京都市立開建高等学校,京都,府京都市南区,public,mext
hs-mext-D126310000013,D126310000013,洛星高等学校,京都,府京都市北区,private,mext
hs-mext-D126310000022,D126310000022,同志社女子高等学校,京都,府京都市上京区,private,mext
hs-mext-D126310000031,D126310000031,京都産業大学附属高等学校,京都,府京都市下京区,private,mext
hs-mext-D126310000040,D126310000040,平安女学院高等学校,京都,府京都市上京区,private,mext
hs-mext-D126310000059,D126310000059,京都橘高等学校,京都,府京都市伏見区,private,mext
hs-mext-D126310000068,D126310000068,同志社高等学校,京都,府京都市左京区,private,mext
hs-mext-D126310000077,D126310000077,東山高等学校,京都,府京都市左京区,private,mext
hs-mext-D126310000086,D126310000086,京都精華学園高等学校,京都,府京都市左京区,private,mext
hs-mext-D126310000095,D126310000095,京都文教高等学校,京都,府京都市左京区,private,mext
hs-mext-D126310000102,D126310000102,ノートルダム女学院高等学校,京都,府京都市左京区,private,mext
hs-mext-D126310000111,D126310000111,京都両洋高等学校,京都,府京都市中京区,private,mext
hs-mext-D126310000120,D126310000120,洛陽総合高等学校,京都,府京都市中京区,private,mext
hs-mext-D126310000139,D126310000139,大谷高等学校,京都,府京都市東山区,private,mext
hs-mext-D126310000148,D126310000148,一燈園高等学校,京都,府京都市山科区,private,mext
hs-mext-D126310000157,D126310000157,華頂女子高等学校,京都,府京都市東山区,private,mext
hs-mext-D126310000166,D126310000166,京都女子高等学校,京都,府京都市東山区,private,mext
hs-mext-D126310000175,D126310000175,龍谷大学付属平安高等学校,京都,府京都市下京区,private,mext
hs-mext-D126310000184,D126310000184,京都明徳高等学校,京都,府京都市西京区,private,mext
hs-mext-D126310000193,D126310000193,洛南高等学校,京都,府京都市南区,private,mext
hs-mext-D126310000200,D126310000200,京都先端科学大学附属高等学校,京都,府京都市右京区,private,mext
hs-mext-D126310000219,D126310000219,花園高等学校,京都,府京都市右京区,private,mext
hs-mext-D126310000228,D126310000228,京都光華高等学校,京都,府京都市右京区,private,mext
hs-mext-D126310000237,D126310000237,京都外大西高等学校,京都,府京都市右京区,private,mext
hs-mext-D126310000246,D126310000246,京都聖母学院高等学校,京都,府京都市伏見区,private,mext
hs-mext-D126310000255,D126310000255,京都成章高等学校,京都,府京都市西京区,private,mext
hs-mext-D126310000264,D126310000264,福知山成美高等学校,京都,府福知山市,private,mext
hs-mext-D126310000273,D126310000273,福知山淑徳高等学校,京都,府福知山市,private,mext
hs-mext-D126310000282,D126310000282,京都共栄学園高等学校,京都,府福知山市,private,mext
hs-mext-D126310000291,D126310000291,日星高等学校,京都,府舞鶴市,private,mext
hs-mext-D126310000308,D126310000308,立命館宇治高等学校,京都,府宇治市広野町,private,mext
hs-mext-D126310000317,D126310000317,京都暁星高等学校,京都,府宮津市,private,mext
hs-mext-D126310000326,D126310000326,京都西山高等学校,京都,府向日市寺戸町,private,mext
hs-mext-D126310000335,D126310000335,京都聖カタリナ高等学校,京都,府南丹市園部町,private,mext
hs-mext-D126310000344,D126310000344,同志社国際高等学校,京都,府京田辺市,private,mext
hs-mext-D126310000353,D126310000353,京都廣学館高等学校,京都,府相楽郡精華町,private,mext
hs-mext-D126310000362,D126310000362,京都美山高等学校,京都,府京都市上京区,private,mext
hs-mext-D126310000371,D126310000371,京都翔英高等学校,京都,府宇治市,private,mext
hs-mext-D126310000380,D126310000380,京都芸術高等学校,京都,府宇治市,private,mext
hs-mext-D126310000399,D126310000399,京都国際高等学校,京都,府京都市東山区,private,mext
hs-mext-D126310000406,D126310000406,京都つくば開成高等学校,京都,府京都市下京区,private,mext
hs-mext-D126310000415,D126310000415,立命館高等学校,京都,府長岡京市,private,mext
hs-mext-D126310000424,D126310000424,京都芸術大学附属高等学校,京都,府京都市左京区,private,mext
hs-mext-D126310000433,D126310000433,京都長尾谷高等学校,京都,府京都市伏見区,private,mext
hs-mext-D127110000016,D127110000016,大阪教育大学附属高等学校,大阪県,大阪市天王寺区,national,mext
hs-mext-D127210000014,D127210000014,大阪府立北野高等学校,大阪県,大阪市淀川区,public,mext
hs-mext-D127210000023,D127210000023,大阪府立東淀川高等学校,大阪県,大阪市淀川区,public,mext
